Date,jpm_hist_vol_10,jpm_hist_vol_30,jpm_hist_vol_50,jpm_hist_vol_100,jpm_adj_close,jpm_volume,bac_adj_close,bac_volume,msft_adj_close,msft_volume,jnj_adj_close,jnj_volume,spx_adj_close,spx_volume,fnma_adj_close,fnma_volume,ust_adj_close,FEDL01,CPI,UE,CCI,GDP,citi_adj_close,citi_volume,ms_adj_close,ms_volume,ry_adj_close,ry_volume,wfc_adj_close,wfc_volume,jpm_10d_ma,jpm_20d_ma,jpm_30d_ma,jpm_rsi,bac_10d_ma,bac_20d_ma,bac_30d_ma,bac_rsi,ms_10d_ma,ms_20d_ma,ms_30d_ma,ms_rsi,ry_10d_ma,ry_20d_ma,ry_30d_ma,ry_rsi,wfc_10d_ma,wfc_20d_ma,wfc_30d_ma,wfc_rsi,citi_10d_ma,citi_20d_ma,citi_30d_ma,citi_rsi
3/8/1995,17.677,18.028,19.855,22.954,12.5833,5461200,12.25,1634800,4.0195,45219200,14.5,3497200,485.63,197684600,18.7188,6278800,7.413,5.95,2.9,5.4,99.4,4.7,57.3323,308340,8.2752,1242400,7.063,2988832,6.2813,1657200,12.95416,12.885405,13.09443667,37.93131982,12.3719,12.44534,12.61148333,40,8.72398,8.62281,8.71274,38.88769901,7.2065,7.2705,7.256433333,26.306914,6.33127,6.315645,6.392726667,51.72718243,58.9731,59.368815,59.93827667,37.50034689
3/7/1995,18.226,18.028,19.779,22.996,12.7083,4575300,12.2188,3124800,3.9766,31766240,14.4375,3278400,485.42,210253400,19,3832000,7.342,5.93,2.9,5.4,99.4,4.7,56.7531,495720,8.1974,2746800,7.156,6098544,6.3438,1781600,12.92916,12.87707,13.05971333,45.16178975,12.3844,12.423465,12.59794333,42.55464016,8.67729,8.608545,8.6868,30.76809015,7.1971,7.25955,7.2533,36.29737609,6.34065,6.31096,6.389603333,54.84204006,58.78006,59.19508,59.78384333,32.14312144
3/6/1995,13.137,16.298,18.757,22.592,13.0417,2977800,12.4375,1855600,3.9844,26046400,14.5313,3660400,485.13,224092900,19,4480800,7.287,5.94,2.9,5.4,99.4,4.7,57.5253,407940,8.2233,848000,7.094,2252680,6.4375,1683600,12.92083,12.89374,13.02916,55.26365646,12.3969,12.412525,12.59273333,57.44535984,8.61503,8.599465,8.66518,33.99645308,7.1752,7.2455,7.250166667,34.72803347,6.3594,6.314085,6.38752,60.60517894,58.54841,59.127515,59.63584667,37.93149645
3/3/1995,11.815,16.603,18.501,22.901,13.2083,1187700,12.5313,2816800,3.9531,51947200,14.1563,4342400,485.65,259865400,19.2188,3716800,7.223,5.56,2.9,5.4,99.4,4.7,58.1044,541740,8.3271,1343200,7.031,1550512,6.4063,1475600,12.92916,12.92499,13.01804667,58.5343011,12.40315,12.404715,12.58544333,58.33333333,8.55796,8.59298,8.645293333,42.00015421,7.1564,7.2283,7.247033333,34.72803347,6.3719,6.31721,6.385436667,62.5025005,58.37467,59.0503,59.51359,45.45463108
3/2/1995,11.874,17.54,18.667,22.892,13.25,1659600,12.5,4350000,3.9375,52577600,14.1875,3650800,487.39,205295500,19.2813,4395600,7.201,6.1,2.9,5.4,99.4,4.7,58.6835,613920,8.5087,6788400,6.969,884560,6.5,1420000,12.94166,12.945825,13.01388,62.50074999,12.39377,12.392215,12.57086,59.57244009,8.51646,8.600765,8.62454,49.12411228,7.1252,7.20955,7.241833333,29.14438503,6.3844,6.32502,6.38231,62.5025005,58.18163,59.00204,59.44281,45.45463108
3/1/1995,14.289,18.267,18.614,23.089,13.3333,4049100,12.3438,3412800,3.8594,28620800,14.2188,2742800,483.81,179404600,19.375,4336400,7.214,5.99,2.8,5.6,101.4,4.7,59.0696,405960,8.5087,1805200,6.969,2070656,6.5,3861200,12.96249,12.970825,13.01388,61.53846154,12.37815,12.373465,12.54898667,58.33333333,8.47755,8.600765,8.60206,44.23190985,7.0971,7.1908,7.234533333,30.40446304,6.4094,6.33127,6.380226667,62.5025005,58.16233,58.973085,59.37846333,51.9231344
2/28/1995,14.721,18.76,18.587,23.505,13.375,2762400,12.4688,2692800,3.8281,34212800,14.2813,4062800,488.11,205752800,19.8125,3831200,7.307,5.87,2.8,5.6,101.4,4.7,60.0348,271680,8.3271,1689600,6.938,5221636,6.4375,2469200,12.99999,12.995825,13.01388,58.33333333,12.3719,12.36878,12.52503,55.55713575,8.42826,8.587795,8.588226667,30.76809015,7.069,7.1705,7.224133333,22.62773723,6.41252,6.340645,6.378143333,58.82519062,58.18163,58.973085,59.33985667,50.98017308
2/27/1995,11.578,18.713,18.381,23.393,13.1667,2244300,12.5,1246400,3.8516,60339200,14.25,3926800,486.91,276080000,19.8438,10416000,7.327,5.91,2.8,5.6,101.4,4.7,60.4209,432480,8.2233,1104800,7.094,4300928,6.25,944400,13.02083,13.012495,13.00277,51.22051162,12.3844,12.371905,12.50107,51.21760849,8.366,8.56315,8.569203333,25.92275291,7.0565,7.158,7.218933333,41.63319946,6.39689,6.340645,6.366683333,48.71563398,58.31676,58.963435,59.30768333,52.83004115
2/24/1995,10.674,18.803,18.675,23.34,13.2917,2587800,12.7188,2324400,3.8438,62043200,14.1875,3995600,485.07,228892700,19.5625,5562000,7.33,5.9,2.8,5.6,101.4,4.7,61.3861,348960,8.4309,1674800,6.969,2182456,6.3125,1122800,13.05,13.03333,12.99443667,54.5464463,12.41878,12.396905,12.48544667,54.54545455,8.33747,8.552775,8.55364,34.42871587,7.0346,7.1408,7.209566667,30.74074074,6.37814,6.34533,6.354183333,47.36797776,58.62562,59.02135,59.32055333,53.70381029
2/23/1995,10.972,21.008,18.657,23.415,13.3333,2869800,12.8438,4304800,3.7344,55643200,13.9688,3746800,482.74,207431800,19.3125,5285600,7.443,5.99,2.8,5.6,101.4,4.7,60.4209,450180,8.3012,8397600,6.875,822224,6.25,1400400,13.12916,13.05416,12.98332333,55.55496293,12.48128,12.42503,12.47711333,62.22443465,8.33229,8.541105,8.536346667,32.3093346,7.0158,7.12205,7.194966667,28.52233677,6.37189,6.350015,6.341683333,50,58.97309,59.088915,59.31412,55.76940319
2/22/1995,11.544,21.082,18.862,23.497,13.2917,3685800,12.6563,2954800,3.7734,37841600,13.9063,10340400,481.97,200331100,19.25,2072000,7.421,5.93,2.8,5.6,101.4,4.7,59.8418,381060,8.379,2320800,6.938,994896,6.1875,935200,13.2,13.07708,12.99027,58.14122244,12.52191,12.446905,12.47086333,54.00025602,8.34267,8.533325,8.52943,36.9232594,7.0033,7.1049,7.181433333,34.47513812,6.36251,6.34689,6.331266667,39.38894277,59.22404,59.09857,59.32055667,50
2/21/1995,12.385,21.028,18.939,23.621,13.3333,2127900,12.4063,1732000,3.8047,57174400,14.125,3630400,485.22,177171900,19.0313,2528800,7.403,5.96,2.8,5.6,101.4,4.7,60.0348,291900,8.3012,1865600,7,5971572,6.125,919600,13.2625,13.09583,13.00554667,60.46667411,12.54066,12.46253,12.46253,50.94499124,8.35305,8.51517,8.52338,34.33059088,6.9877,7.0924,7.168933333,38.67631851,6.34063,6.34064,6.32085,37.13763146,59.55221,59.166135,59.31412333,55.10201924
2/17/1995,12.981,21.354,18.939,23.631,13.2917,2552100,12.5,2811200,3.7969,151270400,14.125,5706400,484.54,210539200,19.25,3824000,7.417,5.95,2.8,5.6,101.4,4.7,59.6487,334380,8.379,1544400,6.969,2659208,6.25,1956400,13.2875,13.104165,13.02499333,58.14213141,12.54691,12.471905,12.45732,53.57183678,8.36862,8.491825,8.522516667,40.0011861,6.9752,7.0752,7.1554,38.67631851,6.32188,6.34064,6.316683333,38.88691323,59.76455,59.15648,59.33986,57.44626915
2/16/1995,12.981,21.398,19.575,23.632,13.25,1960500,12.5625,1705600,3.8672,31140800,14.25,2851200,482.55,167163500,19.25,3649200,7.489,5.82,2.8,5.6,101.4,4.7,60.0348,387840,8.4568,2505600,6.938,2302064,6.2188,2546400,13.29167,13.110415,13.04721667,75.76198443,12.55003,12.47659,12.45315333,60.37678884,8.38159,8.469775,8.522516667,53.7050257,6.9659,7.06115,7.140833333,42.84077892,6.30313,6.337515,6.312516667,45.16262261,59.95759,59.16613,59.35273,69.04709046
2/15/1995,12.518,20.68,19.784,23.473,13.4583,3130800,12.5625,2656000,3.875,38348800,14.2813,6906000,481.65,143088800,19.0313,4194800,7.599,6,2.8,5.6,101.4,4.7,60.8069,329700,8.5087,3401200,7,3659752,6.0938,1548400,13.3125,13.12708,13.06805,78.38328792,12.55628,12.475025,12.44690333,59.61597637,8.38159,8.449025,8.527706667,58.49152666,6.969,7.0471,7.129366667,46.63101604,6.26251,6.323455,6.304183333,41.17480938,60.16993,59.17578,59.39133667,70.45374273
2/14/1995,12.531,20.774,19.945,23.654,13.375,3444000,12.4063,2392800,3.875,49929600,14.2813,5474800,481.46,165018800,19.0938,3367600,7.61,5.94,2.8,5.6,101.4,4.7,60.0348,313020,8.2752,2802400,7,6094740,6.0313,1842800,13.31667,13.13958,13.08610667,72.22777889,12.56253,12.47034,12.43648667,55.357449,8.35824,8.417895,8.519923333,52.541487,6.9721,7.0346,7.1179,40.73634204,6.21564,6.31252,6.292726667,35.29134896,60.26645,59.21439,59.40420667,68.88922145
2/13/1995,14.61,21.203,20.257,23.687,13.3333,1757400,12.2813,1927600,3.8672,42728000,14.1875,4261600,480.19,186143120,19.3438,4400400,7.576,5.95,2.8,5.6,101.4,4.7,60.0348,277800,8.2233,1084400,6.938,1410628,6.0938,1053600,13.3125,13.156245,13.10138333,62.06953642,12.54378,12.45784,12.42711333,45.28438594,8.34786,8.38806,8.507816667,50,6.9721,7.02055,7.104366667,40.73634204,6.18127,6.296895,6.28752,33.33333333,60.26645,59.22404,59.40420667,65.85381262
2/10/1995,17.131,21.307,20.717,23.695,13.2917,1962900,12.2188,2088800,3.8672,49572800,14.375,3562000,481.19,187435330,19.2813,3778400,7.509,5.93,2.8,5.6,101.4,4.7,60.0348,371580,8.3271,1665600,6.875,3874128,6.0625,1076000,13.325,13.172915,13.11666333,53.85041551,12.51566,12.45003,12.41982333,40.38402363,8.35824,8.36212,8.494846667,50,6.9502,7.00335,7.088733333,40.73634204,6.16252,6.279705,6.28127,33.33010085,60.22784,59.2723,59.38490333,63.15810999
2/9/1995,19.492,22.185,20.724,23.698,13.2083,1944000,12.25,1315600,3.8125,33177600,14.4688,3207200,480.81,188286000,19.125,3720800,7.513,5.94,2.8,5.6,101.4,4.7,60.4209,1092419,8.4827,2458000,6.875,4753848,6.0938,1358000,13.31666,13.18333,13.12777333,48.14617231,12.46878,12.44378,12.42086333,42.30674545,8.36342,8.350445,8.489656667,49.15065987,6.9408,6.9877,7.074133333,43.97435897,6.14065,6.259395,6.277103333,29.03592073,60.13132,59.37847,59.39134,62.16257841
2/8/1995,21.424,22.092,20.827,23.67,13.2917,3931500,12.4375,1518000,3.8047,48508800,14.4375,4676400,481.14,190681000,19.4063,6493200,7.533,5.99,2.8,5.6,101.4,4.7,60.6139,426240,8.3271,1263600,6.688,3519976,6.125,906000,13.3125,13.22083,13.14027333,48.15078236,12.42815,12.454715,12.42607,52.82893545,8.36601,8.34915,8.48274,44.6151109,6.9221,6.96895,7.0554,35.4705274,6.12815,6.25002,6.27606,31.25,60.15062,59.561855,59.44281667,61.11119106
2/7/1995,22.234,22.034,21.837,23.881,13.1667,2707200,12.375,4283200,3.7578,60936000,14.3438,3729200,478.64,261284400,18.9375,8870000,7.497,5.94,2.8,5.6,101.4,4.7,60.4209,679800,8.3012,2118800,6.75,3195244,6.1875,1348000,13.3,13.25,13.15138667,41.37902492,12.40002,12.460965,12.43127667,47.05697791,8.35823,8.35045,8.47496,49.15387128,6.9033,6.9533,7.0377,40.58116232,6.12815,6.24533,6.273976667,37.5,60.20853,59.716285,59.46855667,53.12525295
2/6/1995,21.5,22.056,21.945,23.854,13.25,5182800,12.5313,4440800,3.6875,46353600,14.2188,4663200,472.78,180723200,18.4688,3430400,7.658,5.98,2.8,5.6,101.4,4.7,60.8069,753000,8.379,4173200,6.781,3105648,6.2188,2689600,13.29167,13.277085,13.16111,53.84544363,12.41252,12.47659,12.44586,50.91057194,8.36601,8.35953,8.46545,55.17447657,6.8814,6.93455,7.022066667,32.07331042,6.13753,6.23908,6.272936667,48.15122067,60.28574,59.918975,59.53933667,53.12449409
2/3/1995,21.546,22.071,22.04,23.855,13.2083,4624500,12.25,5435600,3.6953,67299200,14.1875,5170800,470.4,232609500,18.1563,6320400,7.658,5.25,2.8,5.6,101.4,4.7,61,1505159,8.5087,5558000,6.875,10144928,6.1875,4176400,13.28333,13.285415,13.16388667,45.82916583,12.38752,12.467215,12.44377667,36.84033236,8.37898,8.3738,8.45421,52.72676293,6.872,6.9236,7.007466667,44.41805226,6.13128,6.22658,6.270853333,42.30863894,60.42087,60.09271,59.57794333,46.42824104
2/2/1995,21.775,21.542,25.129,23.669,12.9583,1766400,11.625,2994000,3.7109,60184000,14.5313,9076000,470.42,220148000,17.875,4500400,7.581,5.86,2.8,5.6,101.4,4.7,57.5253,321960,8.0417,2304800,6.688,2769160,5.9688,2112800,13.25416,13.272915,13.15833,34.48104618,12.29377,12.4219,12.41565,23.28598983,8.33747,8.35953,8.425673333,42.64414082,6.847,6.90645,6.989766667,40,6.10628,6.204705,6.260436667,35.48720066,60.16992,60.063755,59.50072667,31.70676236
2/1/1995,25.191,21.791,26.126,23.654,12.875,2756700,11.5313,2878800,3.6875,55481600,14.4063,5071200,468.51,185191200,18.125,3237600,7.638,5.76,2.7,5.5,103.4,4.7,57.1392,722400,7.938,2996000,6.594,2088248,5.875,2906400,13.19583,13.254165,13.14999667,33.33066645,12.19065,12.373465,12.38023333,24.28453872,8.2804,8.330995,8.392816667,37.68018773,6.8064,6.8877,6.966866667,32.19461698,6.0844,6.173455,6.24377,34.37656234,59.80315,59.98654,59.38490333,32.49928769
1/31/1995,26.66,21.575,26.017,23.766,13,1992900,11.6563,3173600,3.7422,58790400,14.2813,4926800,470.39,218211600,18.2813,5940000,7.613,5.67,2.7,5.5,103.4,4.7,56.9462,509460,7.7564,3363200,6.625,2359276,6,1300400,13.15833,13.2375,13.14583,37.50093752,12.11565,12.33909,12.35211,31.81730023,8.22852,8.29338,8.35477,35.61470215,6.7689,6.8705,6.946033333,29.94652406,6.08127,6.148455,6.235436667,44.11820064,59.49429,59.88037,59.30769,29.99974098
1/30/1995,25.974,20.867,25.845,23.868,12.75,1042200,11.75,1823600,3.7422,81132800,13.9688,5145600,468.32,183891300,17.9688,3743200,7.748,5.53,2.7,5.5,103.4,4.7,56.5601,909660,7.7045,841600,6.688,1414188,6.0625,725200,13.1,13.20625,13.13749667,32.43173121,12.06252,12.30315,12.32606667,31.81730023,8.17664,8.26225,8.317586667,31.94303154,6.7439,6.858,6.928333333,35.4705274,6.07814,6.129705,6.223976667,40.62593741,59.14682,59.706635,59.1983,29.99974098
1/27/1995,25.968,20.558,25.995,23.778,12.9167,2543700,11.8438,2300000,3.8594,53022400,13.6875,3411600,467.44,213712100,17.5938,4105600,7.796,5.46,2.7,5.5,103.4,4.7,55.981,361380,7.938,2609600,6.719,4898864,6.0938,3314800,13.0625,13.19375,13.13611,40.00119998,12.02502,12.27034,12.30836,32.83660505,8.13773,8.247985,8.287323333,37.17999407,6.7283,6.83925,6.911666667,38.67631851,6.08127,6.121895,6.21356,43.75124975,58.74144,59.48464,59.09534667,24.38972
1/26/1995,23.525,20.097,25.515,23.511,12.625,1815000,11.7813,2215600,3.876,36868800,13.7813,4037200,465.86,184386300,17.5938,4142000,7.847,5.45,2.7,5.5,103.4,4.7,55.4019,313440,7.6786,1706400,6.656,4287648,6.0625,1513600,13.00417,13.160415,13.12361,26.19278898,11.97815,12.223465,12.28857,31.88479733,8.05732,8.21037,8.252736667,31.39540096,6.7064,6.8236,6.893933333,32.23140496,6.07814,6.109395,6.198976667,48.2735797,58.23954,59.18543,58.99882667,14.99987049
1/25/1995,29.605,20.019,25.463,23.493,12.7083,2280600,11.6563,2580000,3.9258,53100800,13.9688,4258800,465.81,189599400,17.4375,9072400,7.824,5.47,2.7,5.5,103.4,4.7,55.0158,384420,7.6526,3098400,6.75,5073692,6.0625,3462400,12.94583,13.129165,13.12916333,30.952517,11.90003,12.16409,12.26982,32.35294118,7.98987,8.17794,8.22939,34.61500445,6.7126,6.81735,6.8835,38.22975518,6.07189,6.10002,6.190643333,51.84834123,57.67973,58.915175,58.93448,15.78918668
1/24/1995,29.453,20.197,25.555,23.436,12.5833,2415000,11.4375,3314000,3.8516,82817600,13.625,6956400,464.78,226409200,17.4688,4510800,7.807,5.37,2.7,5.5,103.4,4.7,54.0506,429960,7.497,3685200,6.625,4713552,6,2172000,12.88749,13.093745,13.12916333,29.54619832,11.80628,12.10315,12.24273667,30.98521723,7.90945,8.13384,8.20345,32.92745992,6.7001,6.8017,6.8689,36.08888889,6.05314,6.090645,6.181266667,44.44312796,57.0427,58.625615,58.82509,13.9532082
1/23/1995,29.001,20.201,25.487,23.427,12.4583,3570000,11.375,4550400,3.9688,67360000,13.625,4822000,466.95,173122400,17.5313,4189600,7.741,5.44,2.7,5.5,103.4,4.7,52.8924,530400,7.1597,3845200,6.563,4572032,6.0313,2059200,12.80832,13.049995,13.12083,28.26064274,11.69065,12.051585,12.21461,30.98521723,7.78752,8.076765,8.16886,25.27323562,6.6783,6.77985,6.849133333,36.12099644,6.03439,6.08596,6.17085,48.15165877,56.25125,58.268495,58.6964,12.2446822
1/20/1995,26.727,19.233,25.082,23.267,12.2083,2700900,11.4688,1899600,4.0664,50816000,13.7188,4196000,469.72,190315900,17.7813,3720000,7.698,5.06,2.7,5.5,103.4,4.7,53.2785,327360,7.2894,1962000,6.781,4898956,5.875,1613200,12.70832,12.995825,13.09305,26.00076798,11.61253,12.000025,12.18232,32.87893399,7.66559,8.022285,8.13773,24.44425408,6.6689,6.77045,6.8387,46.49776453,6.00314,6.06721,6.1521,38.71001032,55.4791,57.949985,58.55484,12.2446822
1/19/1995,25.72,19.506,24.812,23.134,12.4167,1979400,11.5,2386000,4.0391,74123200,13.75,3338800,470.05,199872500,17.8125,5929200,7.68,5.69,2.7,5.5,103.4,4.7,53.8576,343020,7.2635,1816400,6.875,1940472,5.9063,1175600,12.65416,12.95416,13.06666333,30.1892773,11.60003,11.9469,12.14794333,27.94221448,7.58777,7.96262,8.102276667,25.88208617,6.6876,6.7673,6.8335,57.48598879,5.99689,6.051585,6.135433333,38.71633474,55.11233,57.641125,58.41328,15.68629443
1/18/1995,23.783,19.759,24.484,22.989,12.625,3465300,11.6563,3576800,4.0078,75611200,13.6875,2640400,469.38,190487000,18.0625,5622400,7.68,5.47,2.7,5.5,103.4,4.7,55.2088,285060,7.3932,1004400,6.906,1190040,5.9375,1102400,12.62916,12.912495,13.04583,38.18126282,11.61253,11.90159,12.11982,33.80503853,7.53329,7.906845,8.065093333,30.33610534,6.7188,6.7626,6.8314,56.40394089,6.00314,6.04377,6.116683333,36.67093197,54.91929,57.36122,58.29745667,26.31531114
1/17/1995,22.261,19.771,24.406,22.921,12.7917,3645300,11.6563,8678800,3.9219,41472000,13.5625,3024000,465.97,197066100,17.9063,12916400,7.675,5.47,2.7,5.5,103.4,4.7,54.6297,725700,7.3932,1836400,6.938,1834676,5.9688,1868400,12.60833,12.88333,13.02777667,40.35198518,11.61253,11.86409,12.09690333,28.7889072,7.49697,7.862745,8.02791,27.90676827,6.7501,6.7595,6.830366667,56.43970468,6.00002,6.040645,6.098976667,36.67093197,54.68764,57.090965,58.14946,22.4138547
1/16/1995,20.42,19.905,24.697,22.849,12.9583,5554800,12.125,3696800,3.8281,27000000,13.5938,4143600,461.64,171749700,17.7188,12194000,7.794,5.5,2.7,5.5,103.4,4.7,55.788,488100,7.5229,2592800,7,2048012,6.0313,3370400,12.62916,12.86458,13.01388667,45,11.65003,11.856275,12.08544333,47.22222222,7.47881,7.827725,8.001103333,27.90676827,6.7813,6.7626,6.832433333,55.26537489,5.9969,6.03752,6.085436667,41.94014448,54.61043,56.878625,58.0079,28.57154604
1/13/1995,20.256,20.415,24.821,22.773,12.7917,4258500,11.9688,3213600,3.8359,31744000,13.7188,4093600,461.66,191914600,18.875,2152800,7.783,5.44,2.7,5.5,103.4,4.7,54.0506,344280,7.1857,2393200,7.031,1838280,5.875,2235200,12.61666,12.83958,13.00138667,46.55300836,11.66253,11.843775,12.06773667,59.65079722,7.40358,7.770655,7.966516667,29.63068723,6.8125,6.7704,6.830333333,66.6343356,5.97502,6.028145,6.072936667,44.8268255,54.41739,56.579415,57.79555667,33.33333333
1/12/1995,17.444,18.026,23.863,22.169,12.375,1642800,11.5938,1947600,3.8125,42316800,13.7188,4687200,461.68,200655100,18.9375,2786800,7.833,5.44,2.7,5.5,103.4,4.7,53.0854,244500,7.0819,1364400,7.031,1250788,5.75,792800,12.59166,12.797915,12.97083,40.90909091,11.64378,11.810965,12.03023667,51.51515152,7.34391,7.700615,7.92155,29.62927711,6.85,6.7782,6.8324,73.31910352,5.94377,6.010955,6.054186667,43.33546598,54.18574,56.21264,57.51886667,31.5789952
1/11/1995,17.45,18.287,24.636,22.192,12.4167,2649300,11.625,4369200,3.7656,46128000,13.4375,4509600,460.83,167375400,19.0625,3118400,7.872,5.52,2.7,5.5,103.4,4.7,53.4715,446580,7.1597,1738400,7.031,2944620,5.7188,1147600,12.5625,12.754165,12.94027667,39.06326171,11.64065,11.77034,11.98961,49.20505918,7.29462,7.642245,7.8835,35.06382979,6.8781,6.79535,6.8376,72.40618102,5.9094,5.990645,6.03648,33.34123223,54.03131,55.85552,57.28722,34.48282022
1/10/1995,17.598,20.455,24.945,22.2,12.4167,975900,11.7813,2762400,3.7891,46872000,13.5938,2118800,460.68,189574200,18.6875,4772400,7.858,5.52,2.7,5.5,103.4,4.7,53.8576,588480,7.2116,2409600,7.031,2737248,5.7188,1624000,12.54584,12.716665,12.91111,43.10423305,11.67503,11.740655,11.96044333,50.77044257,7.26608,7.587765,7.844586667,37.6620776,6.9187,6.8094,6.8407,70.34400949,5.88128,5.96721,6.020856667,28.01023672,54.01201,55.527355,57.08774667,37.93128087
1/9/1995,16.927,20.479,24.941,22.166,12.5417,1065000,11.5938,1092000,3.7266,40376000,13.6875,3174400,460.34,168049300,18.6875,4840400,7.854,5.72,2.7,5.5,103.4,4.7,53.0854,450960,7.056,3243600,7,2629020,5.7188,810800,12.55418,12.68125,12.88472333,42.10526316,11.69691,11.69378,11.93336,44.11764706,7.25571,7.521615,7.80308,27.02646385,6.9624,6.82035,6.8407,66.66666667,5.85003,5.94221,6.007316667,25.00666489,54.03131,55.14128,56.8561,37.28818024
1/6/1995,16.836,20.566,25.33,22.158,12.4583,2355300,11.5938,1721200,3.7891,51812800,13.75,4161600,460.71,177097800,18.6875,4026800,7.815,6.59,2.7,5.5,103.4,4.7,53.2785,1033019,7.1338,720400,7.125,964760,5.8125,1538400,12.57918,12.64375,12.85694333,46.15313611,11.70941,11.66097,11.90315333,45.45454545,7.24015,7.45287,7.761573333,34.32681243,6.9968,6.83285,6.8459,75.91160221,5.84378,5.92346,5.992733333,34.61727787,54.03131,54.755205,56.64376,40.35116419
1/5/1995,17.082,26.484,25.423,22.382,12.4167,3537900,11.625,1242800,3.7617,39960000,13.625,3628400,459.11,144822200,18.1563,2503200,7.875,5.98,2.7,5.5,103.4,4.7,51.7342,618120,7.1857,1537600,7.094,1416876,5.7813,3066800,12.57918,12.61667,12.82916667,43.13882353,11.72191,11.66097,11.87190333,49.20505918,7.23237,7.41007,7.719203333,36.76512274,7.0187,6.85315,6.8511,70.42755344,5.83128,5.914085,5.97815,33.33728372,53.81897,54.46565,56.36707333,36.50835416
1/4/1995,17.233,28.016,25.517,22.317,12.2917,2487300,11.5313,1536800,3.8203,20694400,13.6875,1964000,459.27,142491800,18.2188,3852400,7.822,4.94,2.7,5.6,100.4,2.4,51.5411,512100,7.2376,8996800,7.125,2897868,5.7188,1428000,12.54585,12.587505,12.79028,43.13882353,11.70941,11.66097,11.83753,52.54393578,7.21681,7.37505,7.676833333,42.18768823,7.0406,6.8797,6.855266667,83.42245989,5.80941,5.906275,5.96565,33.33728372,53.4522,54.185745,56.05821333,38.98327407
1/3/1995,13.438,27.632,26.063,22.196,12.0833,2033700,11.4375,1515600,3.8633,23491200,13.75,2476800,461.16,147496700,18.125,2089600,7.797,5.49,2.7,5.6,100.4,2.4,50.962,299880,6.9782,1907600,7.063,3987048,5.8125,1250800,12.47501,12.54167,12.74722333,41.50969027,11.68753,11.65003,11.80523667,51.66675556,7.17531,7.33614,7.6336,44.264678,7.0531,6.9016,6.857366667,83.42245989,5.79378,5.8969,5.958356667,37.9276098,53.08543,53.886535,55.75578667,41.07156072
12/30/1994,11.554,27.671,26.048,22.134,11.9583,1458900,11.2813,2178800,3.8125,35076800,13.7813,3100000,460.86,145361700,18.0938,1367200,7.792,5.48,2.7,5.6,100.4,2.4,49.9968,291060,7.03,1284400,7.063,3207148,5.8438,1915600,12.37501,12.502085,12.70139,44.00019199,11.60316,11.626595,11.77190333,45.16079079,7.12602,7.302415,7.593823333,41.37862271,7.0594,6.92035,6.861533333,76.60377358,5.77503,5.885965,5.950023333,48.0030722,52.50631,53.55837,55.42118667,35.59330963
12/29/1994,8.56,27.674,26.034,21.964,12.1667,1469100,11.1875,3201600,3.7969,20624000,13.875,2635200,462.47,126308100,18.0313,2131200,7.758,5.6,2.7,5.6,100.4,2.4,50.962,293880,6.9263,1356400,7.031,2567244,5.75,1762800,12.31251,12.464585,12.66389,44.00019199,11.52503,11.59378,11.73752667,42.18710936,7.10008,7.25183,7.54713,39.34395146,7.0594,6.93595,6.866733333,66.66666667,5.76253,5.868775,5.939606667,40.73722887,52.19745,53.30742,55.11876,37.70508509
12/28/1994,11.405,27.674,26.064,21.963,12.2083,1039200,11.3125,905200,3.8047,19692800,13.8125,2433600,459.83,118824200,18.0313,2733600,7.829,5.31,2.7,5.6,100.4,2.4,51.155,185760,6.9782,1117200,7.031,2106512,5.8438,1168000,12.29584,12.44375,12.63055667,39.12975427,11.4969,11.57034,11.70627667,41.26790613,7.08971,7.21681,7.49698,36.20712576,7.0594,6.9547,6.871933333,64.3020595,5.77191,5.85784,5.931273333,44.83063003,52.00441,53.095075,54.80989667,30.90963889
12/27/1994,10.414,27.616,26.007,21.94,12.125,1559100,11.3438,1654000,3.7891,57393600,13.6563,5692000,459.67,214898200,18.25,2082400,7.836,5.8,2.7,5.6,100.4,2.4,51.9272,345000,7.03,1219200,6.938,3871520,5.75,872400,12.26667,12.414585,12.59166667,31.81694213,11.46878,11.554715,11.66982,42.18710936,7.07674,7.18568,7.453743333,38.33054877,7.0501,6.9641,6.880266667,50,5.77503,5.842215,5.918773333,38.7076796,51.84998,52.940645,54.52034,37.50057814
12/23/1994,13.954,27.833,26.02,21.92,12.2083,1062600,11.375,2723600,3.8438,69753600,13.5938,6246800,459.61,235568200,18.3125,3841600,7.797,6.56,2.7,5.6,100.4,2.4,50.1899,212880,7.03,624800,6.906,6292108,5.7188,1391600,12.24583,12.395835,12.55972,28.57142857,11.42815,11.55159,11.63648667,25.9984639,7.05858,7.16233,7.41137,32.723449,7.0376,6.97815,6.885466667,39.95726496,5.77503,5.828155,5.90315,33.33333333,51.48321,52.74761,54.17930667,25.42429431
12/22/1994,15.455,27.861,26.216,22.218,12.2083,1882500,11.125,6591600,3.7422,254961600,13.6563,5495200,457.1,218115600,18.1875,3007600,7.8,5.43,2.7,5.6,100.4,2.4,48.6456,1269419,7.03,1423600,7,1229512,5.6563,2298800,12.21249,12.383335,12.52499667,31.57761778,11.38127,11.53909,11.58961,24.52602343,7.05598,7.155845,7.366403333,42.85320848,7.0376,7,6.892766667,47.08097928,5.76878,5.809405,5.8844,37.03923195,51.03923,52.53527,53.77393,25.86277732
